aiming,
yt-dSvsYrYFdlQ_127,_b
shouting,
yt--TGj227OVKY_177,_m
yt-_piOmYadXfM_444,_e
yt-cArCEH3bjxs_6,_e
shoveling,
yt--1IlTIWPNs4_83,_e
yt-CEuklRA142E_99,_e
yt-_v106cIbueE_24,_e
shredding,
vine-My-Saturday-Shredding-junkmail-exciting-awesome-chores-hXWgEb7jEKW_1,_m
vine-Paper-shredding-with-my-bro-chillin-Mq2eemVa53D_1,_b
vine-Shredding-all-my-old-receipts-Clearout-SpringClean-SpringCleaning-MV1dLxZzunZ_1,_e
shrugging,
yt-5SYScSZULOM_38,_e
yt-6ptWPAhgdeg_7,_e
yt-_xA84W_GeCY_4,_m
signing,
yt-41BQAoue9Fc_174,_m
yt-5FJeX8Um9pw_49,_e
yt-fPyCcoaRMS8_7,_m
singing,
yt-H3QheeJV_Zw_185,_e
yt-IgCphQCkHSk_85,_b
yt-bNtssJ6KT1E_224,_e
sitting,
yt-BvNeY8BS7FY_179,_e
yt-Wuay7LtcgDA_101,_e
yt-gSQ1bfu-XVY_217,_e
skating,
yt-_O-g5s7ix0c_155,_e
yt-_R9Rm3Wt4pM_95,_b
yt-_rdCSaNw-mQ_39,_b
sketching,
yt-1pxAxKrVNZY_570,_m
yt-_1ynelil_po_80,_b
yt-_Jo7WD_BPxU_142,_b
skiing,
yt-_-yYAA8vGSY_174,_m
yt-_MXKN964Qrk_73,_m
yt-_mMT4Nt_c-A_69,_e
skipping,
vine-Washing-Line-Skipping-Jump-Rope-MJWJ5ZmXijP_1,_e
yt--xlld2mn65s_28,_e
yt--xnZhSsSuao_63,_b
slapping,
yt--3sOHrUMBO0_71,_m
yt--c9Ucp8Qvlk_47,_b
yt-_drWwTZgj6o_603,_m
sleeping,
yt-0Qxr-dNvToY_11,_m
yt-0iiNAGzOnF0_5,_e
yt-PWXigjFm4TM_43,_b
slicing,
vine-Slicing-the-gouda-delicious-cheese-h0FYlYeHnUY_1,_b
vine-slicing-and-dicing-makeitwork-MwlKYUmtqvQ_1,_m
yt-_h5eWq5Hcn4_30,_m
sliding,
vine-Sliding-OG-hrVaaw3rZD0_3,_b
yt-Jirjt-8rJDI_2,_e
yt-_DVEfSBmzLU_25,_b
slipping,
vine-TyreeJackson-slipping-and-sliding-Mu9vVXVj6WQ_1,_m
yt-eoVJOyZQ9kc_548,_b
yt-epi2Gzbv3E4_3,_b
smashing,
yt-DqqBq6Shqs8_73,_b
yt-hD7OrV1n-1Q_40,_e
yt-jb7vZwhMbhE_208,_m
smelling,
vine-smelling-candles-candles-relatable-Target-MQ6AzV1VIjl_1,_m
yt-17w_ijijroM_27,_e
yt-bM3oKWz6Te4_352,_b
smiling,
yt-0mUul9MOKAU_15,_m
yt-6S3mTUY7fPA_82,_e
yt-mA3MOhwaeWU_46,_e
smoking,
yt-_PKABSq-98I_106,_b
yt-rYwZVB91o_M_5,_e
yt-w-3fhp_m_P8_78,_e
snapping,
yt--HZgX7HmcHg_31,_b
yt--ZaNyzHkCGo_32,_e
yt-_0hSK7t_Sv4_5,_b
sneezing,
yt-ueSHU8SlV2c_10,_m
yt-vaZaWfIBOTY_9,_m
yt-vhy9Wt_PoFA_4,_e
sniffing,
yt-1wIzRkTO71I_14,_e
yt-Nrk8JPIm7Ig_1138,_b
yt-kV6q4jLXgo0_462,_e
snuggling,
yt--7GCUxtMjbg_75,_b
yt-588IXm7_0Bk_91,_e
yt-au40P5PP4to_90,_m
sowing,
vine-Sowing-Seeds-backyardgarden-urbanfarmer-farmerchic-MJi1Om1I32I_3,_e
yt---GaAzxiUPA_36,_e
yt-_KqL97pb-n0_791,_e
speaking,
dwlDMtN2LCA_309,_m
yt-01Xsz_IpiqM_5,_m
yt-4jxJVUmiYrA_113,_b
spilling,
yt-70hO-17q3qQ_111,_b
yt-7PGA9AXtIJo_153,_b
yt-V3dhg5ylCnQ_280,_b
spinning,
yt--AdnJQKGY3w_43,_b
yt-0H3C5dXsXvQ_1686,_e
yt-1rIlu-TxLng_431,_e
spitting,
yt--hefxhDh48U_404,_e
yt-1z8gO8-Wpfk_117,_m
yt-NUwHYNYjqRQ_259,_b
splashing,
vine-Puddle-splashing-Mbgvz5uLl6u_3,_e
yt-NyVlr38Ned0_2,_e
yt-V7qqFYAfVvc_4,_e
spraying,
yt--neF_S58VGo_133,_b
yt-0PuKsTKNdJU_89,_m
yt-_Y39LBRnOgA_104,_b
spreading,
yt-4OeVFNdGgX4_125,_m
yt-5m6PKIEv1XM_20,_e
yt-7-uNCyJ1ffs_20,_e
sprinkling,
yt--_aDGibxcdo_294,_e
yt-1OV_CFQPAno_31,_m
yt-_m6r1V0GMBo_51,_m
sprinting,
yt-3SottZmsxG4_27,_m
yt-5OdSMJnoZxk_77,_e
yt-rXM7PCdERE0_46,_e
squatting,
yt-_MgbN_mf0B8_72,_b
yt-_jC_vzA23nY_37,_e
yt-_m4TDbpIQPI_23,_e
squinting,
yt-1KPzQsMnlBE_127,_e
yt-1bv57aq_VQo_12,_m
yt-_mkz4jTlvJ4_15,_e
stacking,
vine-Real-life-box-stacking-MuU7xqUrtuV_3,_m
vine-Stacking-and-unstacked-MQIxmjZh9D7_1,_m
vine-Stacking-my-paper-at-work-b-hIDUWx60Opp_3,_b
standing,
yt--d7L_XuerWI_139,_e
yt-AP62UcXHI3M_7,_m
yt-_TWbD3MKfMI_294,_e
stealing,
yt-3JI8pwZ81JQ_161,_e
yt-wdB8-xjQO0A_113,_m
yt-y9eZVzPNWow_15,_e
steering,
vine-Short-People-Be-Hugging-The-Steering-Wheel-When-They-Drive-MAz0WmhV5OY_2,_m
yt-0F_A5U116Sk_389,_b
yt-_cjPR15sWCY_101,_b
stirring,
vine-Stirring-coffee-coffee-MdJB9Yjatxa_2,_e
vine-dads-stirring-in-the-christmas-ham-for-maddys-dog-food-hEYI02IjlWA_1,_e
vine-ianisted-stirring-Coffee-hLLBbU1B0ib_1,_e
stitching,
vine-season-1-episode-2-top-stitching-with-han-gen-MZHxObhaTA9_2,_b
yt-_3NTh-D3m64_336,_b
yt-_h6NR8rjdd8_733,_b
stomping,
yt--ebg_Ko3aLc_53,_e
yt-_N88gyTt56Y_19,_m
yt-_tzXa79KT10_58,_m
stretching,
yt-_2pT6r0-2JI_1279,_m
yt-_97c_BdZWkI_1056,_b
yt-_CdXOtSnA3o_758,_e
studying,
yt-4MIG_kwAriU_183,_e
yt-v12Huq1NAhk_164,_b
yt-vbm4uYRsL7g_262,_e
submerging,
vine-Summer-Brainin-diving-in-for-the-50-M0PUaJraJYU_2,_e
vine-The-boys-diving-in-for-the-recovery-session-after-last-nights-match-GoSocceroos-WorldCup-MIZP2xlW0De_3,_e
vine-fun-girls-pool-summer-diving-MFBIVvj2Zm9_1,_m
surfing,
yt-0aJ4rW37NIk_128,_b
yt-0yliRu5bI3k_116,_m
yt-2D5ugxEVBXA_294,_e
sweeping,
vine-sweeping-up-sand-at-the-beach-MmvzQ3VaBTB_2,_e
yt--BZKxQ99HZM_48,_b
yt-_2ovTsSsYEg_40,_m
swimming,
yt--cAfxH1WnPo_3,_m
yt--hhNgEQI1EI_17,_m
yt--oqPm107b_g_19,_e
swinging,
yt-0m63LNVHP1U_20,_e
yt-4n1T2MROX-I_60,_b
yt-_Hnr82bYGEQ_103,_m
taping,
yt-0FwoBApDF54_76,_e
yt-0JjNrda5L2Y_108,_e
yt-_H2GZHXwEf0_102,_e
tapping,
yt-_7byojvhp-4_36,_e
yt-_9BGSUyqNyg_939,_b
yt-_cG4MvboCII_153,_b
tattooing,
yt-_D0nKpPgQ8g_1951,_e
yt-_JrxcgmNhto_425,_e
yt-_bUSloUq89I_36,_m
teaching,
yt--ApVt04rB4U_131,_b
yt-0YFgNUMRnHo_60,_m
yt-_7RSFqebquA_31,_b
tearing,
yt-11S6RNQpIII_1147,_b
yt-4iwUJcz8ypk_109,_b
yt-8L4nZgdA-CQ_115,_m
telephoning,
yt-0KoOf8on0mM_13,_b
yt-KZww1-hfYNk_187,_b
yt-_TDP0lZ4Xpc_22,_m
throwing,
yt--AOP_re6SD0_3,_b
yt--_ZMybcaUOw_71,_e
yt-_Vl8xPrfpjU_62,_b
tickling,
yt-_-LmF97EgRI_59,_e
yt-_Fahq4xV4bc_48,_e
yt-_byC4j0ZUwk_275,_m
towing,
yt--01jdOoVFxo_3,_e
yt-6A-53VoCdfA_41,_b
yt-_j8jRAaFzdI_960,_m
trimming,
yt--Ct43URE_Eg_212,_b
yt--QL0eX2cSjU_25,_e
yt-_qVHb_VJjsk_38,_e
tripping,
yt-J_xfhCWFVN0_103,_m
yt-dGjHK5X8mzE_101,_b
yt-gbMRGXqqYPY_140,_e
tuning,
yt-RNLHYNn75Hk_569,_m
yt-cgLftNVCCII_188,_e
yt-gLqNMqT_sx4_97,_b
turning,
yt-1YR0orwWMp8_139,_b
yt-WXS8kpVPE1A_427,_e
yt-zr0tzAC2XHk_16,_e
twisting,
yt-0G6MDkIkoBk_179,_b
yt-3mGoWRgUrjw_34,_b
yt-_lMf6ybgelg_123,_e
tying,
yt--55he7NGmDA_61,_e
yt-_6buPanS92w_3,_e
yt-_Gmc65XeyNI_57,_b
typing,
yt--azyHjjV_rQ_1387,_e
yt--nJ-GG9GESI_40,_b
yt-_yBZzpyc1qI_1547,_b
unloading,
yt-1TcNnKq2GPI_89,_e
yt-9UnYU1bfNCM_59,_m
yt-gYWd05xGgSs_20,_b
unpacking,
yt_R-2_bSgNqN6NY_312,_e
yt_R-2j7gi7BplmU_35,_e
yt_R-5ePoJTj98Jg_205,_e
vacuuming,
yt--0r0HEwAYiQ_21,_e
yt--90KbrVO9XY_315,_e
yt--xeHsqLbIw0_121,_b
waking,
yt-2WXYh6y0qmw_107,_m
yt-4WqnzltijVE_20,_b
yt-6KebI5-tcYE_2,_m
walking,
yt--ndqpl0fytk_78,_b
yt-_ECec7TAtzo_686,_e
yt-_TWbD3MKfMI_294,_b
washing,
yt--Sv4KthAFTs_737,_e
yt-QbqHylj8VJ8_55,_b
yt-_WQfDypPens_71,_e
watering,
yt--QjAyuhLDZg_20,_e
yt-3D1iYRrjXfc_14,_e
yt-c4RN6zLIjsg_25,_e
waving,
yt-0Un6Ea8d_aA_219,_m
yt-5p_ZUJiI1YU_3,_e
yt-_RHL-DEh6rs_64,_e
waxing,
yt-0I0JvVPtb0A_224,_m
yt-1E25mtN367I_121,_m
yt-_GSKUMvt29g_77,_b
weeding,
yt-3o9WUyucEIQ_117,_e
yt-4BAsE47kJNk_88,_e
yt-_YMGMTdOpEc_11,_e
wetting,
yt-1CgIAht5IXs_11,_b
yt-5Osoc1LpX-Q_35,_b
yt-_Xe2JGgt7Ys_7,_b
whistling,
vine-Whistling-is-beautiful-2-MUHF9Tevq3H_2,_b
vine-whistling-lady-gaga-by-myself-awkward-at-pRties-number-29-MirEqb1FirJ_1,_e
yt-_p4XMCysUo0_189,_e
winking,
vine-Normal-people-winking-likeforlike-lfl-l4l-MmtgrlZEwze_1,_e
vine-Winking-is-a-struggle-Courtney-Polselli-winkingproblems-hQHJ0ujpBpD_1,_b
yt-_wiRw-CauPc_3,_m
working,
yt-BdnyLtGfuY0_29,_e
yt-JA_xpjGpyFc_703,_e
yt-bsYAHJMazAU_153,_e
wrapping,
giphy-R31W2DkWe2DKM_3,_e
yt-8mbPcghX4Rc_436,_e
yt-DRWMUsADKFM_127,_e
wrestling,
yt-_UE4zEIVk80_482,_e
yt-_UMnmp2ew4k_24,_e
yt-_hwI3fEVXr8_8,_e
writing,
vine-signing-a-card-with-her-ugly-handwriting-hVBXuQx2ZO7_3,_b
yt--hMk_dZ4Le0_30,_e
yt-bKL6BRXqcy0_152,_e
yawning,
vine-I-actually-yawned-while-doing-this-xD-yawn-yawning-Hashtag-Mn9JUW1dAdZ_1,_b
vine-I-was-yawning-and-MVhVBThMUqQ_2,_m
vaiming,
yt-0gwUV4Ze-Hs_390,_e
yt-0qYbATyHm2A_59,_b
yt-iVSy96zolvw_23,_b
applauding,
yt-06tUmXhgnSY_4,_b
yt-A70byjNkwdA_4,_e
yt-e9YwItc0qUc_5,_e
arresting,
yt-A8r4MK3R4PI_175,_b
yt-aAVfUYxx12g_18,_b
yt-wY-LUhSZtv8_16,_e
ascending,
vine_R-Mah0Jqm9OXZ_1,_b
yt-08LpbgrFhyo_2,_m
yt-xW48ktKB13Q_39,_e
asking,
meta-5666883_115,_b
yt-ALjL-t6h6Yo_179,_b
yt-hTlLcnblrXQ_8,_e
assembling,
yt-2m5r0TXaVss_85,_e
yt-2uUcsp0V4EQ_220,_m
yt-NffegwfAcJc_60,_m
attacking,
giphy-dKoizZQpO92nK_4,_b
yt-TD313AQ7Cxg_32,_m
yt-i0GW0Vnr9Yc_13,_m
autographing,
yt-1UFzgLo9Qtw_8,_e
yt-6fOCxri2AR8_97,_m
yt-fmumpVQdy-Q_28,_b
baking,
yt-1F-On_OevOw_420,_b
yt-7YFg0b1-eAc_190,_m
yt-eG0Pu2uM5q0_163,_b
balancing,
giphy-axV6rughQFsA0_4,_m
yt-m3zrcNknWVE_253,_e
yt-vnipmBjLWu0_21,_b
baptizing,
yt-2xOeRjkGpVs_13,_e
yt-aCUIqLG58ro_196,_e
yt-eN8-M_wLLg0_217,_e
barbecuing,
yt-UnKs9K46xFs_6,_b
yt-eZ-C72FckDQ_91,_b
yt-oVru9yRIyc0_78,_e
bathing,
giphy-3otPouW2fQXlPFx2Fy_0,_b
giphy-5b9vHVxt2YRjO_0,_e
yt-3ZsRs24OZkU_18,_e
bending,
giphy-4gpUravKOfdSg_1,_e
yt--FZ_-j9JVFI_146,_b
yt-6o4IpCw3nV8_218,_e
bicycling,
yt-5r5WH6nBey8_235,_e
yt-9w3RzoD3BAc_17,_e
yt-cJC7lSqBe1Y_25,_b
biting,
giphy-10rnmC2nwCvH4Q_0,_b
giphy-8kwmC2EF9Xb56_0,_e
yt-mvZCesZzwcM_28,_b
blocking,
yt-2aVwsSQ4Vzk_162,_e
yt-bN99WyQTUug_475,_e
yt-i8hfeQfkHp4_733,_m
blowing,
yt-3Px2D-8jqe0_17,_m
yt-6SvQVtZTItA_43,_b
yt-C0J6EQYYLzI_20,_b
boarding,
vine-Sand-boarding-M55VDUgVwuF_2,_b
yt-JCMD96iJa34_84,_m
yt-JgMxsZxGD1Q_172,_e
boating,
yt-0XkFj7HPKjo_95,_m
yt-1GyQ1BMdB5k_25,_b
yt-7hLkxhGLSi4_8,_e
bouncing,
yt-28o9eWPtzo8_1082,_m
yt-88F_tC_efG4_176,_b
yt-AVdWqOqQFos_25,_e
bowing,
yt-2-qTH6z6j28_7,_m
yt-2MqWbj1wbhE_50,_e
yt-8FHTpeLqxJ8_71,_e
boxing,
yt-3kGCMxuncMY_24,_m
yt-FZkEgqzn2os_107,_b
yt-LYUt7A1ZV1g_180,_m
breaking,
giphy-LirabC73gVe92_3,_e
giphy-l4FGBCsKUUdShJ7fq_1,_b
vine-Brooke-sucks-at-cracking-eggs-hXlgUrB3AKq_2,_b
brushing,
yt-IGHpI5LRzuk_37,_b
yt-iSGYyFkgr38_36,_e
yt-nFQSZRPbkKA_136,_b
bubbling,
giphy-3owvK9B7vl6UXMdL8s_1,_m
giphy-8Z3Um9POsJTby_1,_b
giphy-l0MYMoTEsyiQzA8Ew_0,_b
building,
yt--yYBYG31pMw_28,_b
yt-HFwKCxRtDFk_285,_e
yt-b1gjcgCfduA_19,_b
burying,
yt-1tebyif9mBM_7,_b
yt-4_YWQaUT1Xs_309,_m
yt-5sWtnzcJkww_219,_e
buttoning,
yt-3MET8Aq9vIU_5,_b
yt-J1q0x4-oMrU_23,_e
yt-QI2dYuXHYf8_76,_m
buying,
yt-9fkx9WEayrw_21,_b
yt-HYsttgavcnI_781,_e
yt-JTmtKd4sa6s_1,_m
calling,
yt-GBs0oflK3p8_418,_b
yt-WAXqRgbhZC8_303,_b
yt-dO0OuozAgt0_225,_e
camping,
yt-ay2n6lTs6jI_21,_e
yt-fJPAYpqHHDA_768,_b
yt-qS3TBAT_tsg_153,_m
carrying,
giphy-xUPGcCDDvNHzZ5PwSk_1,_b
yt-JtNHvgXR2LQ_266,_b
yt-xnqqB-leeaQ_128,_m
carving,
yt-_8i8MirMjOQ_290,_b
yt-aTEGTeQuDWM_93,_b
yt-buM__ylqDQA_190,_e
catching,
yt--bfwz29nmb4_19,_b
yt-AbJBxqEYoMg_105,_e
yt-GaJaxp546lc_22,_e
celebrating,
IBmQHNiHe7Y_218,_b
yt-Oq5OYvfAi_g_75,_b
yt-uCWYNtJs5aA_18,_m
cheering,
yt--Tm4SYvYEYc_5,_e
yt-4wUgIvkoI_0_6,_e
yt-8eF_5FLToWo_2,_b
cheerleading,
yt-DcbHMphXRtc_20,_e
yt-ZQtpYTrK4mQ_205,_e
yt-osePU0cGOj4_24,_b
chewing,
yt-2oWHloUXATk_1023,_m
yt-_JgY3UNXvVI_340,_e
yt-hkzmDTt9aWE_167,_e
chopping,
yt-Upqp21Dm5vg_332,_e
yt-Ymr_tmPpD4Q_36,_e
yt-pcjnZePNGKo_100,_e
clapping,
yt-9GYvscwGoF0_22,_m
yt-D7B4BBju23s_17,_m
yt-hH1j06bMHDQ_159,_e
clawing,
nCfPDSxmgKs_530,_m
yt-It-fLwNhfWM_27,_e
yt-YDhLBpTnX9Q_1343,_b
cleaning,
yt-31gVOpImdAc_19,_m
yt-6bFHNHUuqeI_22,_e
yt-c8AR9y1sbQ4_56,_m
clearing,
yt-A-vBQrdA2Hs_52,_e
yt-F05DK1P3-3o_64,_e
yt-xScgp0hZlQ8_85,_e
climbing,
yt-0AK9XWETfWM_98,_e
yt-e_3CnuhqKBM_8,_b
yt-fx7pyYd-uzE_59,_b
clipping,
yt-2X1FUcLhFYM_168,_m
yt-bpuYKr842vQ_72,_e
yt-peY3Xo6_QPc_14,_m
closing,
yt-bP-kl-Ihxfs_5,_e
yt_R-FCeTRKQ-Oe8_234,_b
yt_R-sJEzqXSZ-H0_35,_e
coaching,
yt-1gsKGEKdzYA_96,_b
yt-PmVfW_9tVb0_199,_b
yt-tlACYuB1S34_35,_e
combing,
yt-73MycjBccOs_600,_e
yt-DHVD6UxC16c_458,_e
yt-hwV2JPpUC9I_101,_e
combusting,
yt-FL1HwIVSyMs_52,_e
yt-SWfDbM_s0SE_212,_e
yt-ZD-_-xoBs-U_88,_m
competing,
yt-4rSfRRqCj_Q_189,_b
yt-4xvaw13XaZo_63,_b
yt-y14Nhu4sBJA_780,_b
constructing,
yt-GEN6puSPRL4_33,_b
yt-KVjy6G1q33w_25,_e
yt-jHFNjoDDt14_55,_b
cooking,
PqRLnGvK9mw_276,_m
uCpOeI5OzGU_94,_m
yt-caz73RgNUlE_923,_e
coughing,
giphy-Dm8YlbCgJXb7G_0,_e
yt--5dCv5_nvU8_205,_e
yt-JgxIyaKdwZc_54,_e
cracking,
yt-6SMj1Lzd8Ts_107,_e
yt-h3yTdG8cYWQ_64,_e
yt-p0NgdskNW1c_229,_e
crafting,
PrN1A15vFsk_9,_e
nMmChNI7BfI_156,_b
yt-0d4VyIfrzhw_56,_m
cramming,
yt-BBP-FoVdnq0_42,_b
yt-J4Ci5b3z4fo_4,_b
yt-ljy5OWky_uY_19,_e
crawling,
giphy-k17JpnCcGN2qk_0,_e
yt-D2IqADeDZ2o_5,_b
yt-kjFb40DwwLs_56,_m
crouching,
giphy-3oEjI5T7M3xyXALei4_2,_e
yt-mAuZDrQlNhg_32,_m
yt-zoZWgTrZLd8_121,_m
crushing,
yt-2TGItFSkSyM_438,_e
yt-5DVBRtuaWYc_398,_m
yt-6VeEWNYzdqc_21,_m
crying,
yt-SPnwoerM15o_73,_b
yt-iinnPW0N3bI_26,_e
yt-j0iLxr4wQDA_34,_e
cuddling,
yt-FWdDGbuVeYI_117,_b
yt-ZGSVHSKRA1M_69,_e
yt-dvL_q1yJK04_36,_b
cutting,
yt-0C7FcEDccDQ_28,_b
yt-PUMaffdpyP0_47,_e
yt-_jfNUb59_00_543,_e
dancing,
yt--70wXQICQe8_35,_e
yt-7vIWVAx4I2A_50,_e
yt-_3VKnyHF-cM_1,_b
descending,
0ka-hEJOatQ_135,_b
yt-AJvV03hqKBE_135,_b
yt-sGckFFOLO30_164,_b
destroying,
yt-3Qtl2SlCqfc_131,_e
yt-70f6FuHlm2c_26,_e
yt-9bMEFz5OAGw_411,_e
digging,
yt-1pHQD7tuNgY_286,_b
yt-TEs2FPLtgZw_335,_m
yt-_nKbZZRFJp4_256,_e
dining,
yt-L4AzqQrv5Xs_838,_e
yt-LVLmnfnoUwE_243,_b
yt-lCxACesO_74_173,_e
dipping,
yt-68BHzdGMZZw_697,_b
yt-IorPjvIWy3U_28,_e
yt-rhfXEfjzBxs_242,_m
discussing,
yt-5_knRwioioM_99,_b
yt-ACR1T1nMR0E_57,_e
yt-ljqH60v4EzI_1301,_b
diving,
yt-FrMooAS56_Q_1,_b
yt-fKzX-wmKWWY_137,_b
yt-fh0MZgLiSCU_88,_m
draining,
yt-gBVislSdg_4_46,_e
yt-rj0Yk6fDWwg_64,_b
yt-tI8wfzroO94_109,_b
drawing,
yt-07il8wZR1Tk_19,_b
yt-4S6D20-SL_0_172,_m
yt-6PKCnN1GEjQ_34,_e
dressing,
yt-0xlW2rVFC8g_1,_b
yt-aYs4wojb4AU_13,_e
yt-yZEFDKOdjRE_313,_m
drilling,
giphy-bY9whqOheXIkg_4,_m
yt-9ka77n5PD3U_170,_b
yt-cJ5S5HzvzGg_167,_e
drinking,
2E2U43H3pFs_236,_m
yt-RS4tf6aXiQY_30,_b
yt-TV-4TbpGic0_127,_e
driving,
yt-7ClH977D0Yg_256,_b
yt-C6ATJIclkaU_152,_b
yt-lqM4Ly72xhE_177,_b
drying,
yt-2l9UWxlz8V4_121,_m
yt-am9FoKBaCE0_70,_m
yt-iEXYv8k9FpY_6,_b
dunking,
vine-hEhxXlZa3lg_1,_b
yt-4TuMf-lyGUI_166,_m
yt-8JWEYZljNf4_53,_b
dusting,
yt-5eLBQKKpCOw_257,_e
yt-K_URZctzGx8_4,_m
yt-llQCyAyaEVg_124,_b
eating,
aN3JHSW5fug_319,_b
yt--UbJUHjvDsI_579,_e
yt-V9hKfvFLDQo_816,_b
emptying,
yt-IqXSxPMGKbc_20,_m
yt-hX4aMib36no_18,_e
yt-haLOAakEN7E_30,_b
entering,
giphy-YFbJla3lKP6es_2,_e
vine-h3UPVe5mq6A_3,_b
vine-hrVB2LrDxOa_2,_m
exercising,
yt-5B7pzE-r9i8_111,_b
yt-AaVVo2s8QlA_33,_e
yt-YoEJKtfcLiQ_58,_b
exiting,
flickr-hookedonlost-3412595612_2,_e
yt-5iR3TYgTzxw_116,_e
yt-h_rm4B1glOI_141,_b
extinguishing,
yt-P8qwvn5rFBo_60,_m
yt-bmuM_kYjau4_6,_m
yt-kWHVCoiC6lc_2,_m
falling,
yt-Alh6iIvVN9o_248,_b
yt-jlLE9uofKhU_64,_e
yt-zIMbpbtCg4o_11,_m
feeding,
giphy-vcz5YoTUfZqZa_1,_b
yt-o9ElS-RW7gM_9,_e
yt-xPLLpFgm6NE_13,_b
fighting,
yt-4Rl2tWNizuc_51,_e
yt-gkccqolaVGg_134,_b
yt-tnuT-QonRTk_130,_e
filling,
yt-0m8z9xrlnEY_325,_b
yt-8yK9omtp2ec_223,_e
yt-S6K_USinuLw_109,_e
filming,
yt-075X8fJPGEg_15,_b
yt-0tTvnKjhMME_57,_b
yt-5bkgOt8PwTQ_115,_e
fishing,
yt-YIgU8Tzf1fI_52,_e
yt-xQNIxzaJGDw_879,_b
yt-xp4X1QnB1GE_1595,_e
flicking,
yt-64R6WUpC_fI_21,_m
yt-EIvUzDrHm_E_2,_m
yt-YK4CGVjhs_E_34,_b
flipping,
yt-YPeMfQuDYOY_403,_b
yt-ZI8zqWZ1EXQ_41,_m
yt-ZJBSCaKSlCU_673,_b
floating,
giphy-l41lFDEsZN5UicpS8_1,_e
yt-VhkijfRtMOo_65,_b
yt-Xg6r3QcHjCk_219,_b
flying,
yt-B52cJMUTMWQ_301,_e
yt-adyeQ4pGQJk_489,_m
yt-bshHX6vWLtA_84,_e
folding,
yt-ZSSjCAFZkGk_90,_b
yt-yTGspRR-O3g_10,_m
yt-zBBz-X52Pbg_475,_b
frowning,
yt-UHxySewb7sc_35,_b
yt-pQ7VVKqdzmM_16,_e
